"Hour","Minute","Bee","Observed","Date","Colony","Scent","Site","Density","Flower_number","Day","Treatment","Trial","Setup","Array_time"
0,22,"BWW_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",22
0,22,"PRR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",22
0,22,"POO_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",22
0,22,"PGG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",22
0,22,"WRR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",22
0,22,"WOO_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",22
0,22,"FR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",22
0,23,"RF_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",23
0,23,"RWR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",23
0,23,"ROG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",23
0,23,"OF.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",23
0,23,"OW_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",23
0,23,"YB_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",23
0,23,"YF_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",23
0,23,"BP.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",23
0,23,"POO_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",23
0,23,"FR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",23
0,23,"FY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",23
0,23,"FYR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",23
0,24,"RWR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",24
0,24,"RO_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",24
0,24,"RB_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",24
0,24,"OB_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",24
0,24,"BG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",24
0,24,"PG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",24
0,24,"PY.v_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",24
0,24,"PRR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",24
0,24,"PGG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",24
0,24,"WR.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",24
0,24,"WGR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",24
0,24,"WOO_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",24
0,24,"WOY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",24
0,25,"FF.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",25
0,25,"RO_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",25
0,25,"RB_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",25
0,25,"OW_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",25
0,25,"YPY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",25
0,25,"YF_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",25
0,25,"GP.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",25
0,25,"GY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",25
0,25,"BP_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",25
0,25,"BP.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",25
0,25,"BG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",25
0,25,"BRR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",25
0,25,"PG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",25
0,25,"WGR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",25
0,25,"WOY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",25
0,26,"RB_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",26
0,26,"OB_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",26
0,26,"OW_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",26
0,26,"YPY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",26
0,26,"GY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",26
0,26,"BP_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",26
0,26,"POO_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",26
0,26,"PGG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",26
0,26,"WGR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",26
0,26,"FR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",26
0,26,"FY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",26
0,26,"FYR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",26
0,27,"RWR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",27
0,27,"OF.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",27
0,27,"YPY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",27
0,27,"YF_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",27
0,27,"BF.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",27
0,27,"PYY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",27
0,27,"POO_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",27
0,27,"PG.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",27
0,27,"WGR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",27
0,27,"FR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",27
0,27,"FY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",27
0,28,"RWR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",28
0,28,"RO_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",28
0,28,"OB_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",28
0,28,"OF.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",28
0,28,"OW_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",28
0,28,"YB_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",28
0,28,"YP_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",28
0,28,"YF_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",28
0,28,"GP_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",28
0,28,"GP.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",28
0,28,"BP_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",28
0,28,"BF.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",28
0,28,"PG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",28
0,28,"PY.v_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",28
0,28,"POO_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",28
0,28,"PG.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",28
0,28,"WR.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",28
0,28,"FR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",28
0,29,"YB_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",29
0,29,"YP.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",29
0,29,"YPY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",29
0,29,"BP.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",29
0,29,"BF.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",29
0,29,"BRR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",29
0,29,"PYY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",29
0,29,"PGG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",29
0,29,"WRR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",29
0,29,"WOY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",29
0,30,"RF_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",30
0,30,"RWR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",30
0,30,"ROG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",30
0,30,"YF_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",30
0,30,"GP_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",30
0,30,"BG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",30
0,30,"BF.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",30
0,30,"BRR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",30
0,30,"PYY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",30
0,30,"PRR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",30
0,30,"WR.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",30
0,30,"WGR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",30
0,30,"FR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",30
0,31,"FF.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",31
0,31,"RWR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",31
0,31,"RO_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",31
0,31,"ROG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",31
0,31,"OB_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",31
0,31,"YP.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",31
0,31,"GP.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",31
0,31,"GY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",31
0,31,"BP_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",31
0,31,"PG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",31
0,31,"WR.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",31
0,31,"WOO_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",31
0,31,"FYR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",31
0,32,"RWR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",32
0,32,"RB_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",32
0,32,"OF.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",32
0,32,"YB_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",32
0,32,"YP.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",32
0,32,"YPY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",32
0,32,"YF_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",32
0,32,"GY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",32
0,32,"BG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",32
0,32,"BF.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",32
0,32,"BRR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",32
0,32,"PY.v_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",32
0,32,"PYY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",32
0,32,"POO_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",32
0,32,"WGR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",32
0,32,"WOO_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",32
0,32,"FR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",32
0,32,"FY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",32
0,33,"OF.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",33
0,33,"YPY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",33
0,33,"GP.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",33
0,33,"GY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",33
0,33,"WOY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",33
0,33,"FY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",33
0,34,"RF_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",34
0,34,"RWR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",34
0,34,"RO_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",34
0,34,"RB_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",34
0,34,"OB_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",34
0,34,"YB_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",34
0,34,"BP.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",34
0,34,"BG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",34
0,34,"BF.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",34
0,34,"BRR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",34
0,34,"PG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",34
0,34,"PY.v_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",34
0,34,"PYY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",34
0,34,"POO_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",34
0,34,"PG.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",34
0,34,"PGG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",34
0,34,"FR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",34
0,35,"RF_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",35
0,35,"RWR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",35
0,35,"OB_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",35
0,35,"OF.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",35
0,35,"YB_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",35
0,35,"GP.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",35
0,35,"GY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",35
0,35,"BP_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",35
0,35,"BP.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",35
0,35,"BG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",35
0,35,"PF_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",35
0,35,"PYY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",35
0,35,"PRR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",35
0,35,"WR.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",35
0,35,"WOO_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",35
0,35,"WOY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",35
0,35,"FY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",35
0,36,"RO_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",36
0,36,"OB_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",36
0,36,"YPY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",36
0,36,"BRR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",36
0,36,"PYY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",36
0,36,"PGG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",36
0,36,"WGR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",36
0,36,"WOO_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",36
0,36,"WOY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",36
0,37,"FF.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",37
0,37,"RWR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",37
0,37,"ROG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",37
0,37,"RB_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",37
0,37,"OW_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",37
